x,y
12.28,25.2
153.14,109.2
18.17,25.2
155.91,134.4
146.85,134.4
332.22,254.8
2.14,81.2
39.67,145.6
91.3,145.6
180.28,128.8
78.09,5.6
93.45,64.4
92.92,67.2
95.3,67.2
75.77,254.8
146.03,257.6
72.88,266
122.61,327.6
150.65,257.6
169.41,123.2
0,299.6
133.26,378
205.58,128.8
136.25,378
142.98,378
120.47,327.6
93.86,361.2
135.17,378
131.64,378
125.81,296.8
195.95,128.8
170.48,386.4
229.07,333.2
117.68,327.6
120.83,296.8
89.88,266
173.59,333.2
36.23,229.6
76.24,266
123.79,322
219.99,277.2
113.92,327.6
101.58,277.2
116.19,277.2
100.23,277.2
194.13,358.4
88.32,338.8
157.13,333.2
125.98,322
111.44,277.2
174.11,232.4
77.63,249.2
226.07,296.8
163.04,333.2
126.64,369.6
134.32,369.6
101.73,361.2
95.8,361.2
120.98,369.6
109.65,246.4
131.19,322
139.82,322
117.61,296.8
88.83,296.8
21.1,386.4
2.87,193.2
32.99,173.6
164.98,2.8
81.39,5.6
159.93,123.2
147.88,249.2
217.44,25.2
32.18,380.8
170.5,257.6
38.69,380.8
168.84,257.6
103.3,232.4
140.88,249.2
152.95,246.4
97.29,232.4
196.04,257.6
190.06,257.6
97.93,50.4
200.61,257.6
228.05,142.8
5.44,30.8
199.49,182
8.76,30.8
204.37,336
143.2,327.6
75.73,2.8
193.6,336
21.74,42
60.81,350
54.11,350
17.81,47.6
138.84,308
66.22,327.6
179.45,386.4
57.42,350
86.05,322
61.83,350
87.05,322
92.03,322
15.41,372.4
179.36,271.6
6.26,369.6
214.69,336
128.85,215.6
137.86,173.6
42.22,333.2
77.38,25.2
148.47,168
104.55,30.8
85.94,106.4
156.65,190.4
0,162.4
60.02,86.8
126.23,190.4
43.25,5.6
127.66,30.8
252.62,221.2
97,299.6
175.9,47.6
148.66,327.6
400.91,2.8
27.97,25.2
0,67.2
194.98,81.2
76.8,190.4
215.57,148.4
111.87,338.8
2.88,19.6
149.87,288.4
94.39,50.4
199.37,179.2
331.73,361.2
393.92,128.8
234.99,25.2
296.6,358.4
336.51,39.2
300.36,2.8
157.61,238
122.95,120.4
171.59,243.6
108.28,168
49.42,67.2
158.73,47.6
78.53,30.8
19.6,128.8
316.9,336
229.9,168
0,92.4
402.79,277.2
246.54,47.6
85.05,86.8
338.24,204.4
242.76,30.8
406.74,179.2
373.17,67.2
35.73,215.6
61.57,173.6
30.55,215.6
24.78,215.6
72.07,30.8
226.52,187.6
12.85,42
166.8,148.4
213.89,249.2
256.19,30.8
373.89,42
405.97,207.2
266.23,42
396.01,61.6
319.76,81.2
406.01,86.8
178.27,39.2
173.57,39.2
376.37,134.4
227.12,338.8
36.56,176.4
224.76,25.2
222.21,33.6
29.1,112
53.05,25.2
200.55,182
145.16,14
31.97,81.2
135.34,294
110.62,81.2
104.15,78.4
95.5,86.8
335.22,72.8
153.33,33.6
68.09,310.8
95.54,344.4
260.98,42
100.11,232.4
62.78,310.8
165.54,257.6
176.31,156.8
168.56,2.8
165.07,112
138.33,142.8
79.79,39.2
184.69,100.8
108.17,61.6
157.31,257.6
42.15,257.6
155.52,207.2
140.27,350
346.35,173.6
374.7,109.2
113.42,333.2
187.31,392
365.77,42
301.32,369.6
28,333.2
32.13,366.8
11.42,280
136.62,280
39.72,308
359.04,221.2
11.96,257.6
68.42,8.4
218.25,92.4
142.71,2.8
41.6,106.4
206.63,215.6
38.4,386.4
112.25,204.4
194.71,103.6
159.29,232.4
29.41,70
363.09,193.2
419.54,42
370.24,327.6
263.88,271.6
180.42,92.4
46.74,78.4
88.95,182
149.77,112
390.74,358.4
258.56,173.6
276.39,327.6
284.68,42
342.29,173.6
348.81,106.4
376.91,14
264.27,361.2
315.24,176.4
55.18,72.8
18.6,176.4
37.85,134.4
94.31,296.8
217.36,33.6
348.22,336
407.91,271.6
401.13,224
397.49,386.4
212.51,369.6
402.74,288.4
297.39,319.2
180.82,232.4
163.83,366.8
185.83,366.8
92.28,39.2
402.16,319.2
355.15,134.4
284.51,372.4
288.57,366.8
59.46,39.2
133.11,341.6
419.66,33.6
167.56,263.2
2.08,131.6
68.96,162.4
9.56,182
245.59,30.8
268.36,75.6
394.15,308
429.81,134.4
313.69,347.2
212.22,170.8
415.66,243.6
406.86,372.4
207.92,44.8
200.83,308
18.07,232.4
76.83,338.8
303.25,333.2
384.08,53.2
326.43,221.2
329.92,252
84.82,179.2
131.02,78.4
87.31,70
116.12,319.2
252.72,319.2
350.02,333.2
253.98,8.4
234.26,196
17.1,280
64.63,333.2
114.53,218.4
25.05,319.2
65.69,366.8
324.34,156.8
432.14,58.8
225.07,92.4
75.09,201.6
197.02,260.4
306.43,193.2
82.63,33.6
335.76,168
116.5,221.2
97.07,193.2
222.95,187.6
414.1,305.2
130.65,193.2
265.65,44.8
268.31,280
147.8,92.4
47.4,131.6
216.83,271.6
135.9,109.2
334.45,100.8
418.58,170.8
107.5,72.8
200.79,280
74.84,159.6
166.05,61.6
111.28,61.6
197.1,280
80.94,159.6
158.46,61.6
45.89,19.6
98.66,72.8
68.3,165.2
162.89,61.6
198.29,58.8
12.11,58.8
90.25,366.8
69.24,383.6
12.93,221.2
84.73,170.8
133.99,212.8
16.7,383.6
112.23,238
183.82,103.6
163.15,232.4
1.4,61.6
7.05,61.6
85.15,159.6
69.09,159.6
163.38,266
91.58,193.2
146.96,193.2
86.8,198.8
90.27,198.8
96.63,198.8
206.82,257.6
13.76,72.8
104.71,2.8
37.18,44.8
239.78,109.2
46.04,294
31.87,42
36.23,42
234.21,109.2
41.55,294
25.97,39.2
41.89,42
230.16,103.6
88.61,109.2
187.02,210
196.36,224
375.54,271.6
410.71,319.2
368.83,271.6
272.97,221.2
303.71,305.2
226.89,103.6
218.57,109.2
224.02,109.2
380.35,271.6
23.25,299.6
35.03,319.2
50.65,266
33.3,319.2
64.21,330.4
413.6,364
186.99,341.6
180.25,294
63.32,260.4
198.13,238
69.95,257.6
184.15,294
67.54,257.6
203.47,238
235.18,341.6
129.79,299.6
51.03,260.4
157.33,42
215.91,282.8
198.93,288.4
291.16,372.4
317.53,154
390.52,64.4
223.89,165.2
167.49,350
232.24,282.8
234.4,288.4
238.24,282.8
237.39,288.4
185.26,120.4
192.06,120.4
60.78,260.4
63.35,257.6
56.71,260.4
167.97,282.8
197.12,103.6
113.86,44.8
305.89,196
236.48,316.4
32.87,128.8
238.61,288.4
174.86,313.6
169.71,313.6
164.54,313.6
205.04,305.2
203.83,305.2
144.58,112
117.01,14
113.34,42
388.83,86.8
85.09,162.4
109.47,42
187.51,78.4
407.52,92.4
92.78,168
183.33,78.4
105.74,42
380.94,81.2
86.96,168
113.68,232.4
5.9,78.4
393.99,64.4
389.65,75.6
382.76,78.4
113.63,168
204.34,210
309.07,179.2
297.66,179.2
136.16,257.6
213.41,2.8
412.71,92.4
397.48,86.8
394.98,86.8
251.75,173.6
384.17,358.4
382.76,358.4
377.82,358.4
325.19,266
233.01,47.6
364.62,375.2
163.77,210
25.32,299.6
87.75,313.6
311.5,263.2
391.17,86.8
396.12,92.4
18.46,252
193.72,198.8
419.63,92.4
401.69,92.4
13.29,252
192,198.8
417.5,117.6
425.04,92.4
11.78,252
177.61,196
220.97,134.4
39.31,70
79.61,44.8
116.21,333.2
108.93,333.2
117.79,333.2
145.65,336
5.08,243.6
33.62,240.8
130.53,184.8
116.01,330.4
89.21,170.8
92.91,170.8
98.99,170.8
102.22,170.8
141.83,179.2
146.33,383.6
156.8,358.4
154.91,358.4
278.41,246.4
355.9,131.6
153.47,358.4
152.15,358.4
280.04,246.4
400.3,156.8
198.03,305.2
130.8,361.2
258.73,198.8
343.47,168
81.86,257.6
85.18,257.6
110.53,168
120.31,330.4
57.03,226.8
212.5,288.4
288.84,372.4
313.38,243.6
233.75,369.6
237.2,369.6
321.15,221.2
240.62,369.6
194.72,375.2
221.27,271.6
403.59,103.6
254.72,249.2
403.87,86.8
351.92,260.4
136.24,184.8
140.85,184.8
261.44,330.4
369.28,142.8
285.84,372.4
354.63,140
351.72,140
375.95,142.8
348.22,140
358.21,142.8
302,112
188.81,383.6
41.15,123.2
167.25,137.2
23.66,84
222.35,347.2
38.61,123.2
155.62,137.2
17.15,84
192.97,383.6
27.55,128.8
160.44,137.2
10.25,84
166.96,358.4
213.56,296.8
303.42,226.8
315.67,156.8
33.16,84
30.34,84
121.43,344.4
12.36,75.6
194.25,128.8
192.96,338.8
85.88,375.2
211.03,296.8
147.37,372.4
126.69,145.6
26.35,84
138.36,145.6
247.43,341.6
23.14,249.2
16.8,238
62.26,238
11.71,238
93.36,204.4
39.45,204.4
61.8,126
33.63,366.8
248.57,112
97.87,226.8
68.13,126
71.73,126
239,112
191.09,305.2
32.33,372.4
0,238
240.78,5.6
185.78,305.2
113.78,288.4
118.51,288.4
228.04,369.6
239.22,392
361.94,383.6
245.99,392
252.93,392
241.48,117.6
242.2,112
254.57,112
373.14,383.6
326.01,296.8
309.12,336
247.73,338.8
253.34,338.8
404.25,288.4
310.85,327.6
196.33,154
376.91,187.6
5.67,238
298.97,313.6
119.31,355.6
230.53,226.8
219.39,226.8
107.55,369.6
113.46,355.6
49.92,383.6
81.74,383.6
202.89,288.4
195.74,372.4
204.96,285.6
108.78,355.6
149.11,366.8
234.51,226.8
192.08,366.8
173.47,341.6
46.54,383.6
8.69,355.6
277.29,226.8
88.11,383.6
77.79,260.4
62.07,240.8
134.79,355.6
88.49,257.6
166,246.4
202.74,232.4
86.95,204.4
53.06,204.4
6.6,355.6
101.89,316.4
80.17,232.4
189.25,372.4
74.53,260.4
50.9,296.8
44.41,212.8
143.53,193.2
95.45,257.6
1.49,319.2
44.9,383.6
0,319.2
136.86,193.2
52.99,296.8
120.45,333.2
10.97,364
21.25,336
192.69,341.6
213.8,238
61.2,201.6
42.03,296.8
48.65,296.8
200.4,341.6
161.91,218.4
63.89,392
170.17,285.6
175.39,285.6
28.36,92.4
175.98,282.8
90.63,282.8
19.76,319.2
3.42,333.2
55.02,296.8
61.41,198.8
87.46,282.8
85.4,282.8
101.69,257.6
171.25,341.6
128.29,198.8
0,322
3.3,322
182.13,36.4
123.51,2.8
71.05,260.4
37.98,86.8
6.06,5.6
162.8,285.6
131.76,218.4
102.9,257.6
137.33,310.8
20.49,296.8
123.49,215.6
81.46,268.8
78.16,268.8
18.42,296.8
12.8,296.8
37.94,215.6
53.68,221.2
16.26,299.6
110.61,226.8
82.24,282.8
168.2,285.6
62.12,344.4
179.74,383.6
44,86.8
72.16,383.6
181.91,285.6
38.29,355.6
43.08,355.6
33.18,392
163.13,350
46.92,268.8
55,268.8
241.1,201.6
351.02,201.6
114.15,364
294.16,196
117.25,364
123.95,364
194.82,355.6
295.39,280
299.27,280
292.21,383.6
65.72,207.2
152.91,372.4
154.85,372.4
8.73,70
111.31,364
27.61,294
84.7,204.4
0,364
259.18,100.8
258.07,109.2
183.44,333.2
257.52,114.8
14.84,319.2
251.98,109.2
257.1,100.8
262.53,100.8
166.82,142.8
135.44,372.4
306.85,333.2
239.82,117.6
293.09,313.6
251.67,123.2
387.97,294
385.57,294
150.51,137.2
109.49,44.8
161.71,137.2
102.92,44.8
72.18,25.2
66.54,25.2
151.87,131.6
125.92,84
160.32,142.8
101.1,114.8
165.23,131.6
119.47,84
135.93,204.4
0,327.6
278.43,372.4
315.95,154
296.51,226.8
233.81,341.6
121.91,173.6
99.12,168
87.41,42
93.53,42
83,42
97.26,42
8.96,383.6
161.77,131.6
145.23,131.6
157.01,131.6
49.12,39.2
110.57,131.6
132.26,142.8
129.26,142.8
99.33,131.6
108.85,137.2
178.24,355.6
11.6,336
8.75,327.6
382.49,86.8
44.23,355.6
17.49,341.6
0,341.6
375.12,92.4
45.72,355.6
91.96,238
10.4,383.6
353.66,92.4
161.84,207.2
58.3,392
117.92,75.6
115.6,173.6
4.87,81.2
357.51,226.8
380.58,61.6
303.65,246.4
65.4,383.6
352.57,226.8
366.97,221.2
357.61,221.2
350.33,226.8
201.77,86.8
371.75,92.4
377.6,86.8
375.93,86.8
321.26,238
254.2,109.2
97.41,44.8
119.16,142.8
72.09,366.8
49.7,268.8
363.87,221.2
62.93,358.4
87.73,268.8
91.67,268.8
96.89,268.8
88.63,148.4
211.02,78.4
251.46,100.8
227.19,341.6
249.54,100.8
217.59,341.6
122.59,142.8
68.66,358.4
369.16,86.8
360.77,92.4
192.01,193.2
65.62,268.8
367.62,92.4
357.6,92.4
169.45,196
67.03,268.8
405.98,11.2
350,92.4
159.87,196
67.05,246.4
29.76,372.4
64.84,14
10.16,378
26.29,372.4
59.41,212.8
23.91,372.4
95.03,316.4
180.43,193.2
182.99,204.4
186.08,193.2
20.51,372.4
130.45,280
19.46,280
137.7,280
71.68,282.8
83.42,285.6
4.22,308
115.92,78.4
112.6,78.4
253.5,299.6
108.61,78.4
208.99,2.8
191.48,92.4
242.8,299.6
101.34,86.8
156.16,78.4
120.19,11.2
332.1,296.8
211.67,327.6
76.73,212.8
143.78,78.4
45.66,268.8
203.15,240.8
35.64,198.8
50.13,263.2
190.3,47.6
264.55,355.6
316.39,2.8
295.88,5.6
286.06,25.2
21.84,333.2
9.33,333.2
244.46,299.6
256.98,299.6
249.66,299.6
314.82,2.8
294.81,383.6
185.75,392
371.34,42
183.81,392
433.95,5.6
397.44,308
189.04,299.6
278.52,268.8
405.42,369.6
261.83,296.8
232.11,296.8
146.97,392
422.01,372.4
195.07,299.6
257.04,327.6
347.21,296.8
415.96,372.4
288.57,257.6
238.44,19.6
179.92,358.4
287.24,392
265.89,308
433.02,383.6
280.19,198.8
439.21,372.4
402.46,389.2
422.93,369.6
429.95,366.8
428,347.2
422.78,389.2
270.27,296.8
395.64,369.6
172.24,196
215.45,201.6
272.88,299.6
266.96,299.6
232.99,330.4
229.22,196
424.89,366.8
225.23,330.4
223.39,330.4
301.99,282.8
296.26,341.6
285.85,341.6
418.36,25.2
59.64,254.8
131.41,257.6
387.9,198.8
179.9,25.2
182.61,25.2
58.28,229.6
377.66,198.8
218.32,28
17.69,389.2
118.98,229.6
414.97,196
206.5,33.6
317.99,11.2
392.22,179.2
401.14,229.6
405.67,352.8
350.73,341.6
382.06,198.8
393.56,198.8
370.92,198.8
316.74,11.2
265.57,268.8
282.39,310.8
261.16,268.8
259.58,268.8
317.16,282.8
425.91,33.6
258.66,193.2
256.44,190.4
83.01,291.2
89.07,11.2
218.5,182
222.98,182
205.02,193.2
145.75,100.8
333.15,140
249.58,190.4
167.1,42
55.47,330.4
227.43,128.8
266.89,109.2
412.48,86.8
347.03,271.6
303.3,257.6
313.27,268.8
187.8,229.6
184.45,229.6
90.04,67.2
84.12,67.2
141.39,33.6
48.12,61.6
73.98,67.2
204.7,204.4
171.55,42
203.86,193.2
46.23,70
33.06,100.8
22.63,100.8
28.87,100.8
16.7,106.4
112.62,344.4
28.95,168
168.99,268.8
164.93,268.8
330.36,229.6
159.74,268.8
183.02,308
177.27,308
266.9,246.4
38.25,193.2
233.27,327.6
150.72,319.2
283.32,282.8
114.71,198.8
270.17,327.6
394.03,271.6
132.88,33.6
130.04,33.6
392.45,271.6
263.35,299.6
288.73,201.6
312.31,271.6
372.94,268.8
307.08,327.6
389.17,268.8
275.39,218.4
276.69,218.4
312.39,238
326.02,229.6
305.84,232.4
308.4,271.6
242.92,198.8
0,109.2
232.84,201.6
209.07,44.8
241.28,313.6
396.6,271.6
224.21,299.6
263.07,294
270.17,308
261.29,294
230.98,299.6
390.38,226.8
72.04,268.8
284.93,389.2
227.48,330.4
253.34,313.6
4.77,151.2
204.55,358.4
42.11,112
225.93,100.8
101.69,42
170.02,11.2
163.71,151.2
32.55,338.8
47.59,204.4
132.53,330.4
0,218.4
0,226.8
3.98,226.8
9.52,218.4
146.01,47.6
66.75,187.6
85.5,117.6
47.69,114.8
18.06,56
173.21,204.4
142.45,319.2
246.26,310.8
139.12,106.4
14.11,28
13.22,92.4
15.02,246.4
226.28,308
74.28,28
183.29,168
42.02,58.8
5.53,44.8
19.22,44.8
1.09,30.8
17.32,28
188.06,106.4
192.14,201.6
154.02,92.4
191.5,226.8
171.19,308
201.67,215.6
143.69,159.6
136.06,42
92.79,72.8
194.49,131.6
164.16,156.8
22.72,58.8
205.08,33.6
71.72,187.6
98.2,207.2
62.2,369.6
83.62,369.6
149.14,42
199.98,137.2
0,246.4
197.32,114.8
127.22,176.4
129.69,238
21.13,257.6
147.83,126
29.95,30.8
67.08,81.2
21.4,28
184.18,240.8
52.94,109.2
6.28,218.4
178.17,84
146.67,92.4
213,75.6
206.15,75.6
56.4,75.6
141.47,92.4
122.47,344.4
0,271.6
89.17,128.8
203.1,75.6
61.11,75.6
67.65,75.6
108.97,89.6
161.73,128.8
138.31,64.4
108.95,112
48.96,271.6
155.01,67.2
230.97,137.2
35.49,310.8
80.8,75.6
106.62,92.4
82.87,75.6
196.18,271.6
157.52,128.8
0,196
179.39,75.6
45.71,226.8
221.12,114.8
119.46,148.4
82.34,11.2
225.56,215.6
154.82,170.8
36.76,369.6
183.54,75.6
0,243.6
194.27,145.6
0,344.4
108.63,128.8
130.86,67.2
156.83,67.2
129.73,316.4
224.52,182
202.28,193.2
65.48,81.2
198.49,64.4
150.93,142.8
400.52,89.6
177.29,92.4
421.83,89.6
87.67,19.6
189.18,81.2
61.1,28
66.6,28
15.76,36.4
56.44,193.2
46.73,112
52.02,182
20.13,11.2
12.56,240.8
182.18,145.6
180.52,190.4
52.85,196
156.69,308
12.91,123.2
110.97,299.6
186.12,81.2
119.18,30.8
14.93,131.6
173.82,50.4
8.33,42
49.67,114.8
114.3,260.4
126.11,198.8
145.13,36.4
29.51,246.4
185.71,282.8
49.73,347.2
32.04,198.8
150.72,308
9.61,131.6
153.55,294
63,389.2
179.81,257.6
11.77,243.6
162.71,316.4
23.15,238
45.11,112
48.77,145.6
112.31,123.2
5.6,123.2
179.38,42
192.6,168
112.29,142.8
144,128.8
93.44,142.8
190.45,134.4
89.28,142.8
176.08,187.6
43.7,61.6
216.1,42
73.81,187.6
14.96,128.8
59.95,2.8
16.44,128.8
70.93,182
194.65,134.4
186.57,42
21.13,252
196.43,168
190,154
148.15,128.8
147.68,28
9.52,126
53.19,2.8
200.81,159.6
5.15,58.8
114.18,39.2
141.46,72.8
90.11,78.4
205.17,159.6
64.05,182
145.38,128.8
189.05,44.8
25.42,252
187.92,165.2
194,154
140.24,128.8
142.64,28
18.56,123.2
30.24,11.2
145.4,162.4
99.12,33.6
112.63,39.2
69.78,182
0,33.6
127.45,61.6
119.11,28
60.26,11.2
186.55,154
120.92,28
51.11,120.4
218.23,30.8
123.26,28
0,30.8
123,162.4
185.24,190.4
134.3,128.8
64.75,140
116.27,120.4
184.99,42
26.77,252
160.29,58.8
65.04,103.6
22.52,131.6
225.05,316.4
201.26,316.4
173.4,218.4
243.35,355.6
118.54,260.4
12.48,282.8
156.08,100.8
13.26,243.6
77.97,308
148.15,389.2
66,350
11.93,338.8
83.97,75.6
37.97,140
214.96,280
135.52,327.6
177.95,260.4
91.65,218.4
28,210
164.73,294
199.9,316.4
183.69,246.4
187.79,313.6
66.97,361.2
78.96,350
109.66,238
144.22,210
203.09,316.4
62.65,361.2
84.68,350
233.92,322
161.66,380.8
205.84,319.2
207.65,319.2
142.59,296.8
113.58,224
71.88,350
55.18,271.6
72.32,308
82.27,389.2
207.58,308
163.18,235.2
39.31,114.8
15,70
89.93,28
24.34,64.4
96.92,369.6
42.81,341.6
239.46,218.4
103.19,299.6
233.11,336
191.21,252
207.72,333.2
110.95,308
152.8,380.8
160.32,308
178.08,218.4
213.12,341.6
170.55,218.4
204.82,380.8
94.79,299.6
10.19,70
126.99,294
201.1,333.2
149.6,338.8
110.25,224
126.47,344.4
64.79,70
182.26,327.6
166.32,218.4
146.97,232.4
187.93,327.6
67.34,8.4
41.65,240.8
112.95,215.6
185.73,215.6
46.92,240.8
62.78,341.6
84.92,210
109.95,215.6
190.95,327.6
52.82,240.8
144.46,232.4
151.6,341.6
53.88,212.8
117.96,210
62.64,207.2
96.95,64.4
63.03,70
88.46,47.6
122.24,50.4
8.62,8.4
124.46,109.2
14.24,8.4
4.25,8.4
123.05,109.2
120,50.4
30.68,271.6
27.51,271.6
118.56,109.2
124.36,50.4
85.11,218.4
110.81,204.4
76.93,263.2
197.86,322
61.23,316.4
104.38,207.2
10.61,263.2
156.83,126
131.55,319.2
102.4,128.8
10.11,294
99.15,0
7.14,294
71.81,70
207.2,207.2
76.71,126
116.2,16.8
81.34,126
25.59,257.6
94.28,324.8
198.51,207.2
228.76,215.6
193.59,207.2
204.65,207.2
187.22,322
133.1,319.2
192.55,322
19.07,246.4
134.59,319.2
16.27,246.4
0,16.8
10.62,246.4
5.34,246.4
107.31,16.8
4.16,246.4
70.08,70
175.86,98
171.27,98
169.22,98
164.84,98
182.65,106.4
102.54,126
105.65,126
96.33,126
97.87,128.8
150.28,126
104.31,70
135.63,67.2
120.6,67.2
124.11,67.2
147.23,64.4
149.02,64.4
151.21,64.4
154,64.4
4.26,294
159.63,2.8
0,294
102.67,16.8
154.29,232.4
99.61,16.8
171.89,232.4
105.93,16.8
224.63,232.4
140.72,319.2
44.87,92.4
46.23,92.4
38,92.4
138.07,22.4
65.61,151.2
154.89,61.6
149.13,61.6
143.73,61.6
127.19,56
48.93,2.8
370.21,2.8
413,42
397.85,33.6
144.27,22.4
421.07,389.2
255.38,366.8
118.85,86.8
36.87,243.6
256.58,366.8
165.57,369.6
49.07,56
189.52,84
362.21,182
246.82,229.6
48.85,53.2
211.56,67.2
98.44,39.2
235.34,84
224.65,389.2
220.75,389.2
26.25,266
208.74,341.6
427.91,134.4
420.42,126
429.55,142.8
78.36,224
79.99,361.2
180.29,243.6
85.62,53.2
160.83,89.6
247.6,235.2
433.23,123.2
0,78.4
361.84,100.8
177.45,350
13.81,196
194.33,266
406.62,280
281.64,389.2
181.56,89.6
400.4,369.6
188.76,72.8
151.66,187.6
93.07,109.2
39.12,50.4
91.68,78.4
158.71,389.2
190.45,302.4
73.78,344.4
226.11,120.4
10.89,154
68.31,151.2
18.56,187.6
12.96,148.4
195.79,302.4
221.18,333.2
12.84,316.4
50.81,215.6
198.96,277.2
179,322
30.32,201.6
14.88,196
24.78,201.6
59.47,151.2
112.89,372.4
159.07,294
37.79,207.2
130.31,215.6
37.27,249.2
43.06,64.4
85.28,207.2
114.49,134.4
416.01,109.2
431.05,344.4
425.41,285.6
52.37,215.6
137.08,215.6
39.51,207.2
233.66,238
365.88,44.8
434.2,344.4
19.71,196
191.98,277.2
83.21,215.6
3.72,204.4
16.03,324.8
57.68,151.2
34.03,64.4
53.44,67.2
36.19,64.4
83.25,128.8
123.27,78.4
140.58,142.8
237.33,338.8
422.63,378
236.45,232.4
429.73,109.2
376.44,173.6
374.74,168
10.56,212.8
231.49,232.4
250.98,229.6
227.22,238
402.58,126
203.25,2.8
414.39,380.8
415.7,380.8
397.45,100.8
426.5,126
424.13,142.8
411.47,140
428.64,137.2
225.22,347.2
229.44,380.8
237.65,380.8
232.13,380.8
415.14,285.6
234.05,380.8
413.98,285.6
15.34,260.4
138.34,392
204.55,277.2
196.31,347.2
190.63,266
184.68,266
148.6,344.4
183.14,266
20.31,266
70.65,86.8
121.94,131.6
119.19,123.2
20.62,179.2
161.19,72.8
5.63,176.4
126.49,131.6
246.77,226.8
65.09,294
7.5,260.4
59.09,294
2.14,277.2
35.15,294
62.4,316.4
142.11,89.6
110.3,123.2
13.58,277.2
57.14,294
105.95,123.2
7.96,277.2
38.92,322
5.02,260.4
37.58,302.4
78.33,277.2
56.8,372.4
98.35,285.6
94.79,277.2
77.28,254.8
43.96,280
79.51,254.8
61.26,372.4
67.01,372.4
72.79,372.4
243.77,380.8
149.29,302.4
127.67,260.4
120.72,260.4
81.21,254.8
316.77,22.4
160.07,302.4
315.33,22.4
211.73,193.2
253.54,11.2
310.74,22.4
62.9,285.6
86.56,266
146.57,302.4
48.28,380.8
136.29,210
65.77,266
90.38,285.6
162.77,252
52.02,302.4
57.54,285.6
163.21,201.6
71.96,277.2
144.84,316.4
211.58,229.6
1.34,380.8
158.03,316.4
7.35,380.8
207.19,266
187.7,358.4
160.58,344.4
0,266
35.06,302.4
42.65,302.4
248.39,380.8
184.2,252
0,260.4
25.73,285.6
153.62,302.4
124.65,123.2
133.93,294
10.86,179.2
141.25,294
91.93,92.4
198.01,358.4
5.4,266
36.56,302.4
74.57,294
26.81,285.6
139.2,330.4
72.09,193.2
209.2,380.8
128.15,380.8
121.41,380.8
59.14,204.4
154.52,330.4
67.68,294
79.38,294
30.09,285.6
18.93,282.8
207.38,355.6
141.29,282.8
155.59,330.4
227.14,266
51.92,235.2
216.49,347.2
52.22,285.6
62.02,313.6
220.12,207.2
153.79,285.6
218.27,355.6
151.33,285.6
224.92,355.6
213.29,389.2
103.6,254.8
142.16,327.6
97.3,319.2
182.29,305.2
0,380.8
147.71,285.6
75.89,324.8
154.77,316.4
211.76,352.8
151.11,299.6
222.95,302.4
0,308
40.17,285.6
226.86,355.6
190.33,361.2
29.49,324.8
33.81,389.2
134.12,336
42.59,358.4
44.38,386.4
0,198.8
58.86,302.4
96.47,285.6
6.05,198.8
29.78,366.8
153.4,336
129.03,282.8
126.55,380.8
105.1,254.8
202.47,310.8
121.55,336
129.03,336
41.07,358.4
101.8,268.8
266.59,89.6
268.05,89.6
82.68,347.2
200.22,218.4
81.27,347.2
50.9,84
44.92,84
37.37,156.8
68.76,36.4
149.42,299.6
244.32,92.4
435.84,347.2
88.54,308
76.04,291.2
273.35,78.4
279.02,78.4
305.08,224
222.94,263.2
326.95,30.8
433.55,347.2
101.21,302.4
97.78,302.4
257.58,212.8
281.56,78.4
267.34,282.8
237.68,210
310.07,61.6
197.94,302.4
68.16,263.2
336.03,196
104.5,302.4
158.28,291.2
255.6,142.8
250.37,142.8
51.03,322
249.26,142.8
416.65,224
437.72,126
380.58,218.4
106.45,302.4
236.51,126
212.42,302.4
408.03,53.2
327.07,92.4
343.8,352.8
291.34,210
416.91,375.2
413.1,277.2
343.21,81.2
246.85,358.4
352.04,375.2
323.98,210
408.11,375.2
416.3,277.2
409.94,224
88.18,271.6
233.72,355.6
121.74,310.8
231.75,355.6
26.6,330.4
144.93,271.6
17.6,330.4
95.38,308
383.39,218.4
85.53,271.6
195.35,123.2
137.4,299.6
203.69,123.2
208.35,123.2
201.36,232.4
147.95,291.2
83.02,274.4
129.92,364
39.37,389.2
151.88,322
8.68,308
150.92,271.6
35.99,246.4
176.82,173.6
245.29,11.2
106.93,291.2
175.05,246.4
11.85,350
107.98,100.8
1.13,67.2
254.92,308
215.42,322
198.96,338.8
64.45,260.4
101.43,100.8
18.18,350
9.91,299.6
108.83,254.8
317.8,322
225.68,128.8
374.15,366.8
102.96,229.6
428.47,98
436.87,106.4
177.87,299.6
293.88,2.8
207.07,218.4
90.07,30.8
34.38,344.4
312.72,322
268.9,316.4
229.68,128.8
380.23,369.6
92.95,274.4
438.8,109.2
154.07,369.6
202.76,268.8
433.5,106.4
36.77,212.8
237.85,336
81.61,2.8
199.69,92.4
42.99,156.8
186.83,170.8
68.78,369.6
112.12,53.2
153.23,282.8
67.69,50.4
79.78,11.2
187.53,72.8
64.24,148.4
137.29,109.2
88.49,324.8
112.65,2.8
64.72,50.4
124.38,134.4
393.85,134.4
101.54,308
143.16,218.4
117.85,299.6
137.91,218.4
401.66,134.4
392.01,134.4
47.01,260.4
150.26,268.8
24.31,338.8
159.96,322
14.76,243.6
153.76,268.8
16.48,243.6
106.94,308
30.02,338.8
134.31,218.4
123.73,299.6
135.34,299.6
92.03,226.8
164.85,322
42.26,246.4
195.9,296.8
134.72,114.8
350.47,308
347.99,308
67.51,39.2
110.68,70
66.56,33.6
